"CUSTOMER_ID","TRANSACTION_DATE","TICKER","SHARE_AMOUNT","TRADE_PRICE","TOTAL_TRADE_AMOUNT","ACCOUNT_TYPE_NAME","TRANSACTION_CATEGORY"
34102,"2022-02-18 00:00:00.000","SF2045",2.94,177.48,522.03,"401k","401k Contribution"
34107,"2022-02-18 00:00:00.000","SF2035",6.12,157.23,961.54,"401k","401k Contribution"
34108,"2022-02-18 00:00:00.000","SF2035",6.12,157.23,961.54,"401k","401k Contribution"
34109,"2022-02-18 00:00:00.000","SF2045",5.42,177.48,961.54,"401k","401k Contribution"
34110,"2022-02-18 00:00:00.000","SF2050",2.10,182.03,381.72,"401k","401k Contribution"
34111,"2022-02-18 00:00:00.000","SF2035",6.12,157.23,961.54,"401k","401k Contribution"
34112,"2022-02-18 00:00:00.000","SF2040",4.63,167.59,776.40,"401k","401k Contribution"
34113,"2022-02-18 00:00:00.000","SF2045",1.38,177.48,244.79,"401k","401k Contribution"
34115,"2022-02-18 00:00:00.000","SF2055",1.35,187.30,252.87,"401k","401k Contribution"
34117,"2022-02-18 00:00:00.000","SF2045",3.31,177.48,588.25,"401k","401k Contribution"
34119,"2022-02-18 00:00:00.000","SF2045",3.80,177.48,674.96,"401k","401k Contribution"
34120,"2022-02-18 00:00:00.000","SF2035",6.12,157.23,961.54,"401k","401k Contribution"
34121,"2022-02-18 00:00:00.000","SF2060",1.88,191.80,360.40,"401k","401k Contribution"
34122,"2022-02-18 00:00:00.000","SF2045",1.30,177.48,231.22,"401k","401k Contribution"
34123,"2022-02-18 00:00:00.000","SF2050",2.19,182.03,398.57,"401k","401k Contribution"
34125,"2022-02-18 00:00:00.000","SF2040",5.74,167.59,961.54,"401k","401k Contribution"
34126,"2022-02-18 00:00:00.000","SF2060",0.96,191.80,183.56,"401k","401k Contribution"
34127,"2022-02-18 00:00:00.000","SF2050",2.17,182.03,394.14,"401k","401k Contribution"
34128,"2022-02-18 00:00:00.000","SF2045",3.20,177.48,568.44,"401k","401k Contribution"
34129,"2022-02-18 00:00:00.000","SF2040",5.30,167.59,887.39,"401k","401k Contribution"
34130,"2022-02-18 00:00:00.000","SF2050",1.37,182.03,248.84,"401k","401k Contribution"
34131,"2022-02-18 00:00:00.000","SF2065",1.15,191.80,220.75,"401k","401k Contribution"
34134,"2022-02-18 00:00:00.000","SF2045",5.42,177.48,961.54,"401k","401k Contribution"
34135,"2022-02-18 00:00:00.000","SF2055",1.93,187.30,361.78,"401k","401k Contribution"
34136,"2022-02-18 00:00:00.000","SF2035",6.12,157.23,961.54,"401k","401k Contribution"
34137,"2022-02-18 00:00:00.000","SF2040",5.74,167.59,961.54,"401k","401k Contribution"
34138,"2022-02-18 00:00:00.000","SF2055",1.39,187.30,259.82,"401k","401k Contribution"
34140,"2022-02-18 00:00:00.000","SF2055",1.05,187.30,196.51,"401k","401k Contribution"
34142,"2022-02-18 00:00:00.000","SF2045",1.97,177.48,349.09,"401k","401k Contribution"
34143,"2022-02-18 00:00:00.000","SF2045",5.42,177.48,961.54,"401k","401k Contribution"
34144,"2022-02-18 00:00:00.000","SF2055",3.57,187.30,667.85,"401k","401k Contribution"
34146,"2022-02-18 00:00:00.000","SF2060",1.02,191.80,195.53,"401k","401k Contribution"
34148,"2022-02-18 00:00:00.000","SF2045",5.42,177.48,961.54,"401k","401k Contribution"
34150,"2022-02-18 00:00:00.000","SF2050",1.92,182.03,348.80,"401k","401k Contribution"
34151,"2022-02-18 00:00:00.000","SF2045",2.91,177.48,515.61,"401k","401k Contribution"
34153,"2022-02-18 00:00:00.000","SF2030",6.66,144.35,961.54,"401k","401k Contribution"
34157,"2022-02-18 00:00:00.000","SF2055",1.10,187.30,206.32,"401k","401k Contribution"
34158,"2022-02-18 00:00:00.000","SF2035",6.12,157.23,961.54,"401k","401k Contribution"
34162,"2022-02-18 00:00:00.000","SF2045",5.42,177.48,961.54,"401k","401k Contribution"
34164,"2022-02-18 00:00:00.000","SF2025",7.28,132.06,961.54,"401k","401k Contribution"
34165,"2022-02-18 00:00:00.000","SF2045",5.10,177.48,904.51,"401k","401k Contribution"
34167,"2022-02-18 00:00:00.000","SF2060",0.44,191.80,85.23,"401k","401k Contribution"
34168,"2022-02-18 00:00:00.000","SF2035",6.12,157.23,961.54,"401k","401k Contribution"
34169,"2022-02-18 00:00:00.000","SF2030",6.66,144.35,961.54,"401k","401k Contribution"
34172,"2022-02-18 00:00:00.000","SF2065",0.86,191.80,164.94,"401k","401k Contribution"
34173,"2022-02-18 00:00:00.000","SF2045",4.59,177.48,815.01,"401k","401k Contribution"
34175,"2022-02-18 00:00:00.000","SF2050",3.59,182.03,652.77,"401k","401k Contribution"
34177,"2022-02-18 00:00:00.000","SF2040",5.74,167.59,961.54,"401k","401k Contribution"
34178,"2022-02-18 00:00:00.000","SF2045",3.57,177.48,634.36,"401k","401k Contribution"
34179,"2022-02-18 00:00:00.000","SF2045",5.42,177.48,961.54,"401k","401k Contribution"
34180,"2022-02-18 00:00:00.000","SF2045",5.42,177.48,961.54,"401k","401k Contribution"
34182,"2022-02-18 00:00:00.000","SF2060",2.04,191.80,391.62,"401k","401k Contribution"
34184,"2022-02-18 00:00:00.000","SF2045",2.88,177.48,510.29,"401k","401k Contribution"
34185,"2022-02-18 00:00:00.000","SF2045",3.51,177.48,623.45,"401k","401k Contribution"
34187,"2022-02-18 00:00:00.000","SF2045",1.67,177.48,295.72,"401k","401k Contribution"
34188,"2022-02-18 00:00:00.000","SF2035",4.60,157.23,723.60,"401k","401k Contribution"
34189,"2022-02-18 00:00:00.000","SF2035",6.12,157.23,961.54,"401k","401k Contribution"
34191,"2022-02-18 00:00:00.000","SF2040",5.74,167.59,961.54,"401k","401k Contribution"
34192,"2022-02-18 00:00:00.000","SF2060",2.20,191.80,422.32,"401k","401k Contribution"
34193,"2022-02-18 00:00:00.000","SF2040",4.93,167.59,825.76,"401k","401k Contribution"
34194,"2022-02-18 00:00:00.000","SF2045",2.49,177.48,441.34,"401k","401k Contribution"
34196,"2022-02-18 00:00:00.000","SF2060",0.80,191.80,154.10,"401k","401k Contribution"
34197,"2022-02-18 00:00:00.000","SF2050",4.58,182.03,833.87,"401k","401k Contribution"
34198,"2022-02-18 00:00:00.000","SF2045",1.71,177.48,303.73,"401k","401k Contribution"
34200,"2022-02-18 00:00:00.000","SF2040",5.74,167.59,961.54,"401k","401k Contribution"
34202,"2022-02-18 00:00:00.000","SF2030",6.66,144.35,961.54,"401k","401k Contribution"
34203,"2022-02-18 00:00:00.000","SF2035",6.12,157.23,961.54,"401k","401k Contribution"
34205,"2022-02-18 00:00:00.000","SF2045",1.95,177.48,346.12,"401k","401k Contribution"
34206,"2022-02-18 00:00:00.000","SF2050",4.90,182.03,891.31,"401k","401k Contribution"
34209,"2022-02-18 00:00:00.000","SF2055",1.57,187.30,294.86,"401k","401k Contribution"
34212,"2022-02-18 00:00:00.000","SF2025",7.28,132.06,961.54,"401k","401k Contribution"
34215,"2022-02-18 00:00:00.000","SF2035",6.12,157.23,961.54,"401k","401k Contribution"
34216,"2022-02-18 00:00:00.000","SF2050",3.54,182.03,644.93,"401k","401k Contribution"
34219,"2022-02-18 00:00:00.000","SF2055",3.89,187.30,728.27,"401k","401k Contribution"
34220,"2022-02-18 00:00:00.000","SF2050",2.16,182.03,393.04,"401k","401k Contribution"
34222,"2022-02-18 00:00:00.000","SF2030",6.66,144.35,961.54,"401k","401k Contribution"
34223,"2022-02-18 00:00:00.000","SF2050",5.16,182.03,938.80,"401k","401k Contribution"
34224,"2022-02-18 00:00:00.000","SF2065",0.58,191.80,110.48,"401k","401k Contribution"
34226,"2022-02-18 00:00:00.000","SF2060",1.71,191.80,328.07,"401k","401k Contribution"
34227,"2022-02-18 00:00:00.000","SF2055",1.43,187.30,268.47,"401k","401k Contribution"
34229,"2022-02-18 00:00:00.000","SF2045",3.45,177.48,613.07,"401k","401k Contribution"
34230,"2022-02-18 00:00:00.000","SF2045",1.68,177.48,298.94,"401k","401k Contribution"
34231,"2022-02-18 00:00:00.000","SF2045",2.92,177.48,518.15,"401k","401k Contribution"
34233,"2022-02-18 00:00:00.000","SF2055",1.59,187.30,298.45,"401k","401k Contribution"
34234,"2022-02-18 00:00:00.000","SF2050",2.85,182.03,519.34,"401k","401k Contribution"
34235,"2022-02-18 00:00:00.000","SF2045",2.88,177.48,510.50,"401k","401k Contribution"
34236,"2022-02-18 00:00:00.000","SF2035",6.12,157.23,961.54,"401k","401k Contribution"
34238,"2022-02-18 00:00:00.000","SF2050",5.28,182.03,961.54,"401k","401k Contribution"
34239,"2022-02-18 00:00:00.000","SF2060",1.06,191.80,202.78,"401k","401k Contribution"
34241,"2022-02-18 00:00:00.000","SF2050",2.38,182.03,433.40,"401k","401k Contribution"
34242,"2022-02-18 00:00:00.000","SF2050",5.28,182.03,961.54,"401k","401k Contribution"
34243,"2022-02-18 00:00:00.000","SF2040",5.74,167.59,961.54,"401k","401k Contribution"
34244,"2022-02-18 00:00:00.000","SF2035",6.12,157.23,961.54,"401k","401k Contribution"
34245,"2022-02-18 00:00:00.000","SF2030",6.66,144.35,961.54,"401k","401k Contribution"
34247,"2022-02-18 00:00:00.000","SF2055",1.19,187.30,223.71,"401k","401k Contribution"
34248,"2022-02-18 00:00:00.000","SF2050",2.11,182.03,384.66,"401k","401k Contribution"
34249,"2022-02-18 00:00:00.000","SF2030",6.66,144.35,961.54,"401k","401k Contribution"
34255,"2022-02-18 00:00:00.000","SF2035",6.12,157.23,961.54,"401k","401k Contribution"
34257,"2022-02-18 00:00:00.000","SF2040",5.74,167.59,961.54,"401k","401k Contribution"
34258,"2022-02-18 00:00:00.000","SF2030",6.66,144.35,961.54,"401k","401k Contribution"
34260,"2022-02-18 00:00:00.000","SF2040",5.74,167.59,961.54,"401k","401k Contribution"
34261,"2022-02-18 00:00:00.000","SF2045",1.39,177.48,247.48,"401k","401k Contribution"
34262,"2022-02-18 00:00:00.000","SF2045",3.85,177.48,682.86,"401k","401k Contribution"
34263,"2022-02-18 00:00:00.000","SF2045",5.42,177.48,961.54,"401k","401k Contribution"
34265,"2022-02-18 00:00:00.000","SF2045",5.42,177.48,961.54,"401k","401k Contribution"
34266,"2022-02-18 00:00:00.000","SF2040",5.74,167.59,961.54,"401k","401k Contribution"
34267,"2022-02-18 00:00:00.000","SF2040",5.65,167.59,946.71,"401k","401k Contribution"
34271,"2022-02-18 00:00:00.000","SF2050",4.90,182.03,892.26,"401k","401k Contribution"
34272,"2022-02-18 00:00:00.000","SF2045",1.64,177.48,291.51,"401k","401k Contribution"
34273,"2022-02-18 00:00:00.000","SF2045",2.01,177.48,357.30,"401k","401k Contribution"
34275,"2022-02-18 00:00:00.000","SF2045",4.82,177.48,854.83,"401k","401k Contribution"
34276,"2022-02-18 00:00:00.000","SF2045",4.23,177.48,751.28,"401k","401k Contribution"
34277,"2022-02-18 00:00:00.000","SF2025",7.28,132.06,961.54,"401k","401k Contribution"
34279,"2022-02-18 00:00:00.000","SF2060",1.07,191.80,205.22,"401k","401k Contribution"
34280,"2022-02-18 00:00:00.000","SF2040",5.74,167.59,961.54,"401k","401k Contribution"
34281,"2022-02-18 00:00:00.000","SF2045",4.17,177.48,739.63,"401k","401k Contribution"
34282,"2022-02-18 00:00:00.000","SF2040",5.74,167.59,961.54,"401k","401k Contribution"
34283,"2022-02-18 00:00:00.000","SF2050",2.75,182.03,501.08,"401k","401k Contribution"
34284,"2022-02-18 00:00:00.000","SF2045",3.19,177.48,566.68,"401k","401k Contribution"
34285,"2022-02-18 00:00:00.000","SF2045",5.42,177.48,961.54,"401k","401k Contribution"
34286,"2022-02-18 00:00:00.000","SF2035",6.12,157.23,961.54,"401k","401k Contribution"
34287,"2022-02-18 00:00:00.000","SF2045",5.42,177.48,961.54,"401k","401k Contribution"
34288,"2022-02-18 00:00:00.000","SF2060",1.24,191.80,238.16,"401k","401k Contribution"
34289,"2022-02-18 00:00:00.000","SF2040",4.48,167.59,750.15,"401k","401k Contribution"
34290,"2022-02-18 00:00:00.000","SF2050",2.37,182.03,432.14,"401k","401k Contribution"
34291,"2022-02-18 00:00:00.000","SF2050",4.78,182.03,869.76,"401k","401k Contribution"
34292,"2022-02-18 00:00:00.000","SF2050",2.28,182.03,415.88,"401k","401k Contribution"
34293,"2022-02-18 00:00:00.000","SF2035",6.12,157.23,961.54,"401k","401k Contribution"
34294,"2022-02-18 00:00:00.000","SF2055",1.76,187.30,330.35,"401k","401k Contribution"
34295,"2022-02-18 00:00:00.000","SF2040",5.74,167.59,961.54,"401k","401k Contribution"
34296,"2022-02-18 00:00:00.000","SF2055",1.85,187.30,345.87,"401k","401k Contribution"
34297,"2022-02-18 00:00:00.000","SF2050",2.69,182.03,488.91,"401k","401k Contribution"
34299,"2022-02-18 00:00:00.000","SF2045",5.34,177.48,948.28,"401k","401k Contribution"
34300,"2022-02-18 00:00:00.000","SF2060",0.70,191.80,135.14,"401k","401k Contribution"
34302,"2022-02-18 00:00:00.000","SF2035",6.12,157.23,961.54,"401k","401k Contribution"
34304,"2022-02-18 00:00:00.000","SF2050",3.91,182.03,711.32,"401k","401k Contribution"
34305,"2022-02-18 00:00:00.000","SF2045",3.75,177.48,665.31,"401k","401k Contribution"
34306,"2022-02-18 00:00:00.000","SF2035",6.12,157.23,961.54,"401k","401k Contribution"
34307,"2022-02-18 00:00:00.000","SF2050",5.28,182.03,961.54,"401k","401k Contribution"
34308,"2022-02-18 00:00:00.000","SF2050",5.14,182.03,935.61,"401k","401k Contribution"
34312,"2022-02-18 00:00:00.000","SF2035",6.12,157.23,961.54,"401k","401k Contribution"
34314,"2022-02-18 00:00:00.000","SF2050",5.28,182.03,961.54,"401k","401k Contribution"
34315,"2022-02-18 00:00:00.000","SF2060",0.89,191.80,171.44,"401k","401k Contribution"
34317,"2022-02-18 00:00:00.000","SF2055",2.21,187.30,414.39,"401k","401k Contribution"
34318,"2022-02-18 00:00:00.000","SF2060",1.40,191.80,268.49,"401k","401k Contribution"
34319,"2022-02-18 00:00:00.000","SF2025",7.28,132.06,961.54,"401k","401k Contribution"
34320,"2022-02-18 00:00:00.000","SF2045",5.42,177.48,961.54,"401k","401k Contribution"
34322,"2022-02-18 00:00:00.000","SF2035",6.12,157.23,961.54,"401k","401k Contribution"
34323,"2022-02-18 00:00:00.000","SF2045",5.42,177.48,961.54,"401k","401k Contribution"
34324,"2022-02-18 00:00:00.000","SF2050",1.46,182.03,266.63,"401k","401k Contribution"
34325,"2022-02-18 00:00:00.000","SF2050",3.12,182.03,567.82,"401k","401k Contribution"
34326,"2022-02-18 00:00:00.000","SF2035",6.12,157.23,961.54,"401k","401k Contribution"
34327,"2022-02-18 00:00:00.000","SF2055",1.34,187.30,250.64,"401k","401k Contribution"
34328,"2022-02-18 00:00:00.000","SF2060",1.27,191.80,244.24,"401k","401k Contribution"
34329,"2022-02-18 00:00:00.000","SF2050",2.11,182.03,383.90,"401k","401k Contribution"
34330,"2022-02-18 00:00:00.000","SF2050",3.20,182.03,582.56,"401k","401k Contribution"
34331,"2022-02-18 00:00:00.000","SF2055",0.63,187.30,117.61,"401k","401k Contribution"
34333,"2022-02-18 00:00:00.000","SF2030",6.66,144.35,961.54,"401k","401k Contribution"
34334,"2022-02-18 00:00:00.000","SF2045",4.07,177.48,722.92,"401k","401k Contribution"
34335,"2022-02-18 00:00:00.000","SF2040",5.74,167.59,961.54,"401k","401k Contribution"
34336,"2022-02-18 00:00:00.000","SF2030",6.66,144.35,961.54,"401k","401k Contribution"
34337,"2022-02-18 00:00:00.000","SF2055",1.51,187.30,283.40,"401k","401k Contribution"
34338,"2022-02-18 00:00:00.000","SF2050",4.49,182.03,816.60,"401k","401k Contribution"
34339,"2022-02-18 00:00:00.000","SF2025",7.28,132.06,961.54,"401k","401k Contribution"
34341,"2022-02-18 00:00:00.000","SF2040",5.74,167.59,961.54,"401k","401k Contribution"
34342,"2022-02-18 00:00:00.000","SF2035",6.12,157.23,961.54,"401k","401k Contribution"
34347,"2022-02-18 00:00:00.000","SF2060",1.35,191.80,258.54,"401k","401k Contribution"
34349,"2022-02-18 00:00:00.000","SF2030",6.66,144.35,961.54,"401k","401k Contribution"
34350,"2022-02-18 00:00:00.000","SF2045",5.42,177.48,961.54,"401k","401k Contribution"
34351,"2022-02-18 00:00:00.000","SF2040",5.74,167.59,961.54,"401k","401k Contribution"
34353,"2022-02-18 00:00:00.000","SF2060",0.86,191.80,165.88,"401k","401k Contribution"
34355,"2022-02-18 00:00:00.000","SF2060",1.24,191.80,238.21,"401k","401k Contribution"
34358,"2022-02-18 00:00:00.000","SF2050",5.28,182.03,961.54,"401k","401k Contribution"
34359,"2022-02-18 00:00:00.000","SF2050",1.25,182.03,227.61,"401k","401k Contribution"
34361,"2022-02-18 00:00:00.000","SF2060",1.30,191.80,250.02,"401k","401k Contribution"
34362,"2022-02-18 00:00:00.000","SF2050",4.66,182.03,847.92,"401k","401k Contribution"
34364,"2022-02-18 00:00:00.000","SF2055",1.36,187.30,254.80,"401k","401k Contribution"
34365,"2022-02-18 00:00:00.000","SF2060",0.60,191.80,115.95,"401k","401k Contribution"
34366,"2022-02-18 00:00:00.000","SF2030",6.66,144.35,961.54,"401k","401k Contribution"
34367,"2022-02-18 00:00:00.000","SF2040",5.74,167.59,961.54,"401k","401k Contribution"
34368,"2022-02-18 00:00:00.000","SF2050",5.28,182.03,961.54,"401k","401k Contribution"
34369,"2022-02-18 00:00:00.000","SF2035",6.04,157.23,949.02,"401k","401k Contribution"
34371,"2022-02-18 00:00:00.000","SF2050",5.20,182.03,945.89,"401k","401k Contribution"
34372,"2022-02-18 00:00:00.000","SF2045",4.22,177.48,748.96,"401k","401k Contribution"
34373,"2022-02-18 00:00:00.000","SF2045",5.42,177.48,961.54,"401k","401k Contribution"
34374,"2022-02-18 00:00:00.000","SF2050",2.29,182.03,416.72,"401k","401k Contribution"
34375,"2022-02-18 00:00:00.000","SF2035",6.12,157.23,961.54,"401k","401k Contribution"
34377,"2022-02-18 00:00:00.000","SF2060",0.99,191.80,189.76,"401k","401k Contribution"
34378,"2022-02-18 00:00:00.000","SF2045",1.93,177.48,343.31,"401k","401k Contribution"
34381,"2022-02-18 00:00:00.000","SF2040",5.74,167.59,961.54,"401k","401k Contribution"
34382,"2022-02-18 00:00:00.000","SF2050",4.76,182.03,866.33,"401k","401k Contribution"
34383,"2022-02-18 00:00:00.000","SF2035",5.66,157.23,889.17,"401k","401k Contribution"
34384,"2022-02-18 00:00:00.000","SF2040",5.74,167.59,961.54,"401k","401k Contribution"
34386,"2022-02-18 00:00:00.000","SF2055",1.93,187.30,361.31,"401k","401k Contribution"
34387,"2022-02-18 00:00:00.000","SF2055",1.92,187.30,359.16,"401k","401k Contribution"
34388,"2022-02-18 00:00:00.000","SF2045",5.40,177.48,958.48,"401k","401k Contribution"
34390,"2022-02-18 00:00:00.000","SF2060",2.04,191.80,390.93,"401k","401k Contribution"
34392,"2022-02-18 00:00:00.000","SF2030",6.66,144.35,961.54,"401k","401k Contribution"
34394,"2022-02-18 00:00:00.000","SF2040",5.74,167.59,961.54,"401k","401k Contribution"
34395,"2022-02-18 00:00:00.000","SF2055",5.13,187.30,961.54,"401k","401k Contribution"
34396,"2022-02-18 00:00:00.000","SF2045",1.82,177.48,322.39,"401k","401k Contribution"
34397,"2022-02-18 00:00:00.000","SF2040",5.74,167.59,961.54,"401k","401k Contribution"
34398,"2022-02-18 00:00:00.000","SF2040",5.74,167.59,961.54,"401k","401k Contribution"
34399,"2022-02-18 00:00:00.000","SF2060",0.88,191.80,168.09,"401k","401k Contribution"
34401,"2022-02-18 00:00:00.000","SF2035",6.12,157.23,961.54,"401k","401k Contribution"
34403,"2022-02-18 00:00:00.000","SF2050",3.35,182.03,609.54,"401k","401k Contribution"
34406,"2022-02-18 00:00:00.000","SF2045",5.42,177.48,961.54,"401k","401k Contribution"
34407,"2022-02-18 00:00:00.000","SF2045",2.19,177.48,388.35,"401k","401k Contribution"
34408,"2022-02-18 00:00:00.000","SF2045",5.42,177.48,961.54,"401k","401k Contribution"
34411,"2022-02-18 00:00:00.000","SF2060",1.13,191.80,215.79,"401k","401k Contribution"
34413,"2022-02-18 00:00:00.000","SF2025",7.28,132.06,961.54,"401k","401k Contribution"
34416,"2022-02-18 00:00:00.000","SF2045",5.42,177.48,961.54,"401k","401k Contribution"
34417,"2022-02-18 00:00:00.000","SF2050",1.62,182.03,294.39,"401k","401k Contribution"
34418,"2022-02-18 00:00:00.000","SF2045",1.95,177.48,345.41,"401k","401k Contribution"
34419,"2022-02-18 00:00:00.000","SF2040",5.74,167.59,961.54,"401k","401k Contribution"
34420,"2022-02-18 00:00:00.000","SF2045",5.42,177.48,961.54,"401k","401k Contribution"
34421,"2022-02-18 00:00:00.000","SF2035",6.12,157.23,961.54,"401k","401k Contribution"
34423,"2022-02-18 00:00:00.000","SF2055",1.16,187.30,216.70,"401k","401k Contribution"
34425,"2022-02-18 00:00:00.000","SF2040",5.03,167.59,842.98,"401k","401k Contribution"
34426,"2022-02-18 00:00:00.000","SF2050",2.60,182.03,473.09,"401k","401k Contribution"
34427,"2022-02-18 00:00:00.000","SF2060",1.20,191.80,230.19,"401k","401k Contribution"
34428,"2022-02-18 00:00:00.000","SF2045",5.42,177.48,961.54,"401k","401k Contribution"
34429,"2022-02-18 00:00:00.000","SF2055",3.44,187.30,644.72,"401k","401k Contribution"
34431,"2022-02-18 00:00:00.000","SF2050",5.28,182.03,961.54,"401k","401k Contribution"
34433,"2022-02-18 00:00:00.000","SF2055",2.18,187.30,407.93,"401k","401k Contribution"
34434,"2022-02-18 00:00:00.000","SF2035",6.12,157.23,961.54,"401k","401k Contribution"
34435,"2022-02-18 00:00:00.000","SF2045",5.38,177.48,954.85,"401k","401k Contribution"
34437,"2022-02-18 00:00:00.000","SF2040",5.74,167.59,961.54,"401k","401k Contribution"
34438,"2022-02-18 00:00:00.000","SF2050",3.84,182.03,698.96,"401k","401k Contribution"
34440,"2022-02-18 00:00:00.000","SF2040",5.74,167.59,961.54,"401k","401k Contribution"
34441,"2022-02-18 00:00:00.000","SF2060",1.68,191.80,321.66,"401k","401k Contribution"
34443,"2022-02-18 00:00:00.000","SF2050",3.44,182.03,626.99,"401k","401k Contribution"
34445,"2022-02-18 00:00:00.000","SF2060",1.45,191.80,277.68,"401k","401k Contribution"
34446,"2022-02-18 00:00:00.000","SF2035",6.12,157.23,961.54,"401k","401k Contribution"
34447,"2022-02-18 00:00:00.000","SF2050",3.48,182.03,633.19,"401k","401k Contribution"
34448,"2022-02-18 00:00:00.000","SF2040",5.74,167.59,961.54,"401k","401k Contribution"
34449,"2022-02-18 00:00:00.000","SF2040",2.48,167.59,416.26,"401k","401k Contribution"
34451,"2022-02-18 00:00:00.000","SF2045",5.42,177.48,961.54,"401k","401k Contribution"
34453,"2022-02-18 00:00:00.000","SF2035",5.54,157.23,871.15,"401k","401k Contribution"
34454,"2022-02-18 00:00:00.000","SF2045",5.42,177.48,961.54,"401k","401k Contribution"
34456,"2022-02-18 00:00:00.000","SF2045",5.14,177.48,912.80,"401k","401k Contribution"
34458,"2022-02-18 00:00:00.000","SF2045",1.96,177.48,347.21,"401k","401k Contribution"
34461,"2022-02-18 00:00:00.000","SF2040",5.74,167.59,961.54,"401k","401k Contribution"
34464,"2022-02-18 00:00:00.000","SF2060",1.62,191.80,309.91,"401k","401k Contribution"
34465,"2022-02-18 00:00:00.000","SF2035",6.12,157.23,961.54,"401k","401k Contribution"
34466,"2022-02-18 00:00:00.000","SF2030",3.73,144.35,538.05,"401k","401k Contribution"
34467,"2022-02-18 00:00:00.000","SF2040",3.25,167.59,544.12,"401k","401k Contribution"
34468,"2022-02-18 00:00:00.000","SF2045",5.42,177.48,961.54,"401k","401k Contribution"
34469,"2022-02-18 00:00:00.000","SF2035",6.12,157.23,961.54,"401k","401k Contribution"
34471,"2022-02-18 00:00:00.000","SF2050",1.75,182.03,318.64,"401k","401k Contribution"
34474,"2022-02-18 00:00:00.000","SF2045",1.65,177.48,293.10,"401k","401k Contribution"
34475,"2022-02-18 00:00:00.000","SF2055",1.68,187.30,313.74,"401k","401k Contribution"
34477,"2022-02-18 00:00:00.000","SF2050",1.76,182.03,319.50,"401k","401k Contribution"
34478,"2022-02-18 00:00:00.000","SF2040",5.74,167.59,961.54,"401k","401k Contribution"
34479,"2022-02-18 00:00:00.000","SF2050",1.43,182.03,259.91,"401k","401k Contribution"
34480,"2022-02-18 00:00:00.000","SF2050",3.36,182.03,611.99,"401k","401k Contribution"
34481,"2022-02-18 00:00:00.000","SF2050",1.71,182.03,312.08,"401k","401k Contribution"
34483,"2022-02-18 00:00:00.000","SF2040",5.74,167.59,961.54,"401k","401k Contribution"
34484,"2022-02-18 00:00:00.000","SF2030",6.66,144.35,961.54,"401k","401k Contribution"
34485,"2022-02-18 00:00:00.000","SF2035",6.12,157.23,961.54,"401k","401k Contribution"
34486,"2022-02-18 00:00:00.000","SF2045",2.56,177.48,454.71,"401k","401k Contribution"
34488,"2022-02-18 00:00:00.000","SF2040",5.74,167.59,961.54,"401k","401k Contribution"
34489,"2022-02-18 00:00:00.000","SF2040",5.74,167.59,961.54,"401k","401k Contribution"
34490,"2022-02-18 00:00:00.000","SF2045",5.42,177.48,961.54,"401k","401k Contribution"
34491,"2022-02-18 00:00:00.000","SF2025",7.28,132.06,961.54,"401k","401k Contribution"
34492,"2022-02-18 00:00:00.000","SF2055",1.20,187.30,225.55,"401k","401k Contribution"
34493,"2022-02-18 00:00:00.000","SF2045",3.80,177.48,674.61,"401k","401k Contribution"
34494,"2022-02-18 00:00:00.000","SF2055",3.67,187.30,686.68,"401k","401k Contribution"
34495,"2022-02-18 00:00:00.000","SF2055",0.55,187.30,103.87,"401k","401k Contribution"
34496,"2022-02-18 00:00:00.000","SF2060",0.82,191.80,157.42,"401k","401k Contribution"
34497,"2022-02-18 00:00:00.000","SF2030",6.66,144.35,961.54,"401k","401k Contribution"
34499,"2022-02-18 00:00:00.000","SF2040",4.93,167.59,826.93,"401k","401k Contribution"
34500,"2022-02-18 00:00:00.000","SF2045",5.42,177.48,961.54,"401k","401k Contribution"
34502,"2022-02-18 00:00:00.000","SF2030",6.66,144.35,961.54,"401k","401k Contribution"
34505,"2022-02-18 00:00:00.000","SF2025",7.28,132.06,961.54,"401k","401k Contribution"
34506,"2022-02-18 00:00:00.000","SF2060",0.97,191.80,185.81,"401k","401k Contribution"
34507,"2022-02-18 00:00:00.000","SF2040",5.74,167.59,961.54,"401k","401k Contribution"
34508,"2022-02-18 00:00:00.000","SF2045",4.87,177.48,864.47,"401k","401k Contribution"
34509,"2022-02-18 00:00:00.000","SF2055",3.00,187.30,562.10,"401k","401k Contribution"
34510,"2022-02-18 00:00:00.000","SF2055",0.89,187.30,167.59,"401k","401k Contribution"
34515,"2022-02-18 00:00:00.000","SF2050",2.11,182.03,384.40,"401k","401k Contribution"
34517,"2022-02-18 00:00:00.000","SF2050",2.48,182.03,451.15,"401k","401k Contribution"
34522,"2022-02-18 00:00:00.000","SF2055",1.85,187.30,346.86,"401k","401k Contribution"
34524,"2022-02-18 00:00:00.000","SF2055",0.77,187.30,144.32,"401k","401k Contribution"
34525,"2022-02-18 00:00:00.000","SF2050",1.30,182.03,236.77,"401k","401k Contribution"
34526,"2022-02-18 00:00:00.000","SF2050",5.17,182.03,941.25,"401k","401k Contribution"
34531,"2022-02-18 00:00:00.000","SF2035",6.12,157.23,961.54,"401k","401k Contribution"
34532,"2022-02-18 00:00:00.000","SF2055",1.42,187.30,266.30,"401k","401k Contribution"
34534,"2022-02-18 00:00:00.000","SF2050",5.03,182.03,915.91,"401k","401k Contribution"
