"CUSTOMER_ID","TRANSACTION_DATE","TICKER","SHARE_AMOUNT","TRADE_PRICE","TOTAL_TRADE_AMOUNT","ACCOUNT_TYPE_NAME","TRANSACTION_CATEGORY"
41388,"2024-05-10 00:00:00.000","SF2030",6.27,153.30,961.54,"401k","401k Contribution"
41389,"2024-05-10 00:00:00.000","SF2035",5.02,172.16,864.14,"401k","401k Contribution"
41390,"2024-05-10 00:00:00.000","SF2050",1.16,208.77,242.27,"401k","401k Contribution"
41391,"2024-05-10 00:00:00.000","SF2050",1.48,208.77,308.10,"401k","401k Contribution"
41392,"2024-05-10 00:00:00.000","SF2055",0.74,216.58,159.21,"401k","401k Contribution"
41393,"2024-05-10 00:00:00.000","SF2045",4.76,202.04,961.54,"401k","401k Contribution"
41394,"2024-05-10 00:00:00.000","SF2050",4.61,208.77,961.54,"401k","401k Contribution"
41395,"2024-05-10 00:00:00.000","SF2040",2.25,187.50,421.90,"401k","401k Contribution"
41396,"2024-05-10 00:00:00.000","SF2060",0.63,223.24,140.36,"401k","401k Contribution"
41397,"2024-05-10 00:00:00.000","SF2030",6.27,153.30,961.54,"401k","401k Contribution"
41398,"2024-05-10 00:00:00.000","SF2050",3.78,208.77,790.09,"401k","401k Contribution"
41399,"2024-05-10 00:00:00.000","SF2045",4.76,202.04,961.54,"401k","401k Contribution"
41400,"2024-05-10 00:00:00.000","SF2045",1.99,202.04,402.32,"401k","401k Contribution"
41401,"2024-05-10 00:00:00.000","SF2050",4.61,208.77,961.54,"401k","401k Contribution"
41402,"2024-05-10 00:00:00.000","SF2050",1.74,208.77,364.11,"401k","401k Contribution"
41403,"2024-05-10 00:00:00.000","SF2055",1.74,216.58,376.14,"401k","401k Contribution"
41404,"2024-05-10 00:00:00.000","SF2065",0.61,223.24,135.40,"401k","401k Contribution"
41405,"2024-05-10 00:00:00.000","SF2050",4.31,208.77,900.55,"401k","401k Contribution"
41406,"2024-05-10 00:00:00.000","SF2040",2.55,187.50,478.66,"401k","401k Contribution"
41408,"2024-05-10 00:00:00.000","SF2045",1.58,202.04,320.11,"401k","401k Contribution"
41409,"2024-05-10 00:00:00.000","SF2055",1.46,216.58,316.20,"401k","401k Contribution"
41411,"2024-05-10 00:00:00.000","SF2055",2.12,216.58,459.94,"401k","401k Contribution"
41413,"2024-05-10 00:00:00.000","SF2055",4.38,216.58,948.52,"401k","401k Contribution"
41414,"2024-05-10 00:00:00.000","SF2050",1.26,208.77,262.42,"401k","401k Contribution"
41416,"2024-05-10 00:00:00.000","SF2060",0.71,223.24,159.27,"401k","401k Contribution"
41417,"2024-05-10 00:00:00.000","SF2025",7.11,135.31,961.54,"401k","401k Contribution"
41418,"2024-05-10 00:00:00.000","SF2055",0.75,216.58,162.72,"401k","401k Contribution"
41419,"2024-05-10 00:00:00.000","SF2035",5.59,172.16,961.54,"401k","401k Contribution"
41420,"2024-05-10 00:00:00.000","SF2060",0.38,223.24,84.85,"401k","401k Contribution"
41421,"2024-05-10 00:00:00.000","SF2060",1.04,223.24,232.31,"401k","401k Contribution"
41422,"2024-05-10 00:00:00.000","SF2040",5.13,187.50,961.54,"401k","401k Contribution"
41424,"2024-05-10 00:00:00.000","SF2030",6.27,153.30,961.54,"401k","401k Contribution"
41425,"2024-05-10 00:00:00.000","SF2045",4.76,202.04,961.54,"401k","401k Contribution"
41426,"2024-05-10 00:00:00.000","SF2030",6.27,153.30,961.54,"401k","401k Contribution"
41427,"2024-05-10 00:00:00.000","SF2040",5.13,187.50,961.54,"401k","401k Contribution"
41428,"2024-05-10 00:00:00.000","SF2040",5.13,187.50,961.54,"401k","401k Contribution"
41430,"2024-05-10 00:00:00.000","SF2045",1.31,202.04,265.23,"401k","401k Contribution"
41432,"2024-05-10 00:00:00.000","SF2035",5.59,172.16,961.54,"401k","401k Contribution"
41433,"2024-05-10 00:00:00.000","SF2045",4.76,202.04,961.54,"401k","401k Contribution"
41434,"2024-05-10 00:00:00.000","SF2045",4.76,202.04,961.54,"401k","401k Contribution"
41435,"2024-05-10 00:00:00.000","SF2060",1.07,223.24,238.73,"401k","401k Contribution"
41436,"2024-05-10 00:00:00.000","SF2055",1.83,216.58,397.27,"401k","401k Contribution"
41438,"2024-05-10 00:00:00.000","SF2035",5.59,172.16,961.54,"401k","401k Contribution"
41439,"2024-05-10 00:00:00.000","SF2040",5.13,187.50,961.54,"401k","401k Contribution"
41440,"2024-05-10 00:00:00.000","SF2045",4.76,202.04,961.54,"401k","401k Contribution"
41441,"2024-05-10 00:00:00.000","SF2060",0.66,223.24,147.73,"401k","401k Contribution"
41443,"2024-05-10 00:00:00.000","SF2050",2.94,208.77,613.97,"401k","401k Contribution"
41446,"2024-05-10 00:00:00.000","SF2065",0.35,223.24,77.80,"401k","401k Contribution"
41447,"2024-05-10 00:00:00.000","SF2055",1.60,216.58,347.28,"401k","401k Contribution"
41448,"2024-05-10 00:00:00.000","SF2050",2.01,208.77,419.07,"401k","401k Contribution"
41449,"2024-05-10 00:00:00.000","SF2060",0.37,223.24,81.62,"401k","401k Contribution"
41450,"2024-05-10 00:00:00.000","SF2050",1.59,208.77,331.44,"401k","401k Contribution"
41451,"2024-05-10 00:00:00.000","SF2060",0.98,223.24,219.87,"401k","401k Contribution"
41452,"2024-05-10 00:00:00.000","SF2040",4.50,187.50,843.62,"401k","401k Contribution"
41453,"2024-05-10 00:00:00.000","SF2040",5.13,187.50,961.54,"401k","401k Contribution"
41455,"2024-05-10 00:00:00.000","SF2055",1.96,216.58,425.19,"401k","401k Contribution"
41456,"2024-05-10 00:00:00.000","SF2055",1.41,216.58,306.38,"401k","401k Contribution"
41457,"2024-05-10 00:00:00.000","SF2050",1.30,208.77,270.54,"401k","401k Contribution"
41458,"2024-05-10 00:00:00.000","SF2040",5.13,187.50,961.54,"401k","401k Contribution"
41459,"2024-05-10 00:00:00.000","SF2040",5.13,187.50,961.54,"401k","401k Contribution"
41460,"2024-05-10 00:00:00.000","SF2050",4.44,208.77,927.60,"401k","401k Contribution"
41461,"2024-05-10 00:00:00.000","SF2045",2.14,202.04,432.37,"401k","401k Contribution"
41462,"2024-05-10 00:00:00.000","SF2050",2.51,208.77,523.28,"401k","401k Contribution"
41465,"2024-05-10 00:00:00.000","SF2055",1.71,216.58,370.93,"401k","401k Contribution"
41466,"2024-05-10 00:00:00.000","SF2050",3.35,208.77,699.81,"401k","401k Contribution"
41468,"2024-05-10 00:00:00.000","SF2035",3.67,172.16,630.98,"401k","401k Contribution"
41470,"2024-05-10 00:00:00.000","SF2055",1.79,216.58,387.02,"401k","401k Contribution"
41471,"2024-05-10 00:00:00.000","SF2060",0.92,223.24,206.34,"401k","401k Contribution"
41472,"2024-05-10 00:00:00.000","SF2045",4.76,202.04,961.54,"401k","401k Contribution"
41473,"2024-05-10 00:00:00.000","SF2025",7.11,135.31,961.54,"401k","401k Contribution"
41474,"2024-05-10 00:00:00.000","SF2030",6.27,153.30,961.54,"401k","401k Contribution"
41475,"2024-05-10 00:00:00.000","SF2055",1.94,216.58,420.61,"401k","401k Contribution"
41476,"2024-05-10 00:00:00.000","SF2060",0.46,223.24,102.51,"401k","401k Contribution"
41479,"2024-05-10 00:00:00.000","SF2045",4.76,202.04,961.54,"401k","401k Contribution"
41480,"2024-05-10 00:00:00.000","SF2035",5.59,172.16,961.54,"401k","401k Contribution"
41481,"2024-05-10 00:00:00.000","SF2065",0.76,223.24,168.85,"401k","401k Contribution"
41482,"2024-05-10 00:00:00.000","SF2030",6.27,153.30,961.54,"401k","401k Contribution"
41483,"2024-05-10 00:00:00.000","SF2050",1.72,208.77,359.68,"401k","401k Contribution"
41484,"2024-05-10 00:00:00.000","SF2050",4.61,208.77,961.54,"401k","401k Contribution"
41485,"2024-05-10 00:00:00.000","SF2040",5.13,187.50,961.54,"401k","401k Contribution"
41486,"2024-05-10 00:00:00.000","SF2050",3.35,208.77,699.61,"401k","401k Contribution"
41487,"2024-05-10 00:00:00.000","SF2050",4.52,208.77,942.63,"401k","401k Contribution"
41488,"2024-05-10 00:00:00.000","SF2060",0.65,223.24,144.93,"401k","401k Contribution"
41489,"2024-05-10 00:00:00.000","SF2035",5.59,172.16,961.54,"401k","401k Contribution"
41493,"2024-05-10 00:00:00.000","SF2050",1.57,208.77,327.19,"401k","401k Contribution"
41494,"2024-05-10 00:00:00.000","SF2060",1.01,223.24,224.62,"401k","401k Contribution"
41495,"2024-05-10 00:00:00.000","SF2045",4.76,202.04,961.54,"401k","401k Contribution"
41496,"2024-05-10 00:00:00.000","SF2050",1.99,208.77,415.33,"401k","401k Contribution"
41497,"2024-05-10 00:00:00.000","SF2060",1.08,223.24,241.80,"401k","401k Contribution"
41498,"2024-05-10 00:00:00.000","SF2055",3.24,216.58,701.24,"401k","401k Contribution"
41499,"2024-05-10 00:00:00.000","SF2045",4.76,202.04,961.54,"401k","401k Contribution"
41500,"2024-05-10 00:00:00.000","SF2060",0.35,223.24,78.12,"401k","401k Contribution"
41501,"2024-05-10 00:00:00.000","SF2055",0.75,216.58,161.36,"401k","401k Contribution"
41502,"2024-05-10 00:00:00.000","SF2060",1.22,223.24,273.10,"401k","401k Contribution"
41505,"2024-05-10 00:00:00.000","SF2045",3.41,202.04,689.68,"401k","401k Contribution"
41506,"2024-05-10 00:00:00.000","SF2050",1.58,208.77,329.43,"401k","401k Contribution"
41507,"2024-05-10 00:00:00.000","SF2045",2.61,202.04,527.68,"401k","401k Contribution"
41508,"2024-05-10 00:00:00.000","SF2035",5.59,172.16,961.54,"401k","401k Contribution"
41509,"2024-05-10 00:00:00.000","SF2030",6.27,153.30,961.54,"401k","401k Contribution"
41510,"2024-05-10 00:00:00.000","SF2040",5.13,187.50,961.54,"401k","401k Contribution"
41511,"2024-05-10 00:00:00.000","SF2030",6.27,153.30,961.54,"401k","401k Contribution"
41515,"2024-05-10 00:00:00.000","SF2055",1.42,216.58,307.44,"401k","401k Contribution"
41516,"2024-05-10 00:00:00.000","SF2050",2.15,208.77,449.90,"401k","401k Contribution"
41517,"2024-05-10 00:00:00.000","SF2045",1.46,202.04,295.12,"401k","401k Contribution"
41518,"2024-05-10 00:00:00.000","SF2060",1.11,223.24,247.15,"401k","401k Contribution"
41519,"2024-05-10 00:00:00.000","SF2055",0.92,216.58,198.97,"401k","401k Contribution"
41520,"2024-05-10 00:00:00.000","SF2045",4.76,202.04,961.54,"401k","401k Contribution"
41521,"2024-05-10 00:00:00.000","SF2030",6.27,153.30,961.54,"401k","401k Contribution"
41523,"2024-05-10 00:00:00.000","SF2050",3.63,208.77,756.96,"401k","401k Contribution"
41524,"2024-05-10 00:00:00.000","SF2060",1.09,223.24,243.41,"401k","401k Contribution"
41525,"2024-05-10 00:00:00.000","SF2060",0.36,223.24,80.61,"401k","401k Contribution"
41526,"2024-05-10 00:00:00.000","SF2035",5.59,172.16,961.54,"401k","401k Contribution"
41527,"2024-05-10 00:00:00.000","SF2050",4.03,208.77,841.78,"401k","401k Contribution"
41528,"2024-05-10 00:00:00.000","SF2060",1.47,223.24,329.17,"401k","401k Contribution"
41529,"2024-05-10 00:00:00.000","SF2060",1.49,223.24,332.44,"401k","401k Contribution"
41531,"2024-05-10 00:00:00.000","SF2055",1.47,216.58,319.27,"401k","401k Contribution"
41532,"2024-05-10 00:00:00.000","SF2045",4.76,202.04,961.54,"401k","401k Contribution"
41533,"2024-05-10 00:00:00.000","SF2050",3.11,208.77,650.27,"401k","401k Contribution"
41534,"2024-05-10 00:00:00.000","SF2060",1.53,223.24,340.44,"401k","401k Contribution"
41535,"2024-05-10 00:00:00.000","SF2040",5.13,187.50,961.54,"401k","401k Contribution"
41537,"2024-05-10 00:00:00.000","SF2045",4.76,202.04,961.54,"401k","401k Contribution"
41538,"2024-05-10 00:00:00.000","SF2040",5.13,187.50,961.54,"401k","401k Contribution"
41539,"2024-05-10 00:00:00.000","SF2035",5.59,172.16,961.54,"401k","401k Contribution"
41540,"2024-05-10 00:00:00.000","SF2045",4.76,202.04,961.54,"401k","401k Contribution"
41542,"2024-05-10 00:00:00.000","SF2050",4.61,208.77,961.54,"401k","401k Contribution"
41543,"2024-05-10 00:00:00.000","SF2050",1.70,208.77,354.37,"401k","401k Contribution"
41544,"2024-05-10 00:00:00.000","SF2040",5.13,187.50,961.54,"401k","401k Contribution"
41546,"2024-05-10 00:00:00.000","SF2035",5.59,172.16,961.54,"401k","401k Contribution"
41547,"2024-05-10 00:00:00.000","SF2055",2.68,216.58,579.93,"401k","401k Contribution"
41548,"2024-05-10 00:00:00.000","SF2045",3.29,202.04,663.79,"401k","401k Contribution"
41549,"2024-05-10 00:00:00.000","SF2040",1.36,187.50,254.65,"401k","401k Contribution"
41550,"2024-05-10 00:00:00.000","SF2045",4.76,202.04,961.54,"401k","401k Contribution"
41552,"2024-05-10 00:00:00.000","SF2035",5.35,172.16,921.54,"401k","401k Contribution"
41553,"2024-05-10 00:00:00.000","SF2050",4.49,208.77,936.59,"401k","401k Contribution"
41555,"2024-05-10 00:00:00.000","SF2045",4.76,202.04,961.54,"401k","401k Contribution"
41556,"2024-05-10 00:00:00.000","SF2055",1.40,216.58,302.73,"401k","401k Contribution"
41557,"2024-05-10 00:00:00.000","SF2050",0.92,208.77,191.78,"401k","401k Contribution"
41558,"2024-05-10 00:00:00.000","SF2050",3.46,208.77,721.52,"401k","401k Contribution"
41559,"2024-05-10 00:00:00.000","SF2045",1.74,202.04,351.67,"401k","401k Contribution"
41560,"2024-05-10 00:00:00.000","SF2060",1.47,223.24,328.56,"401k","401k Contribution"
41561,"2024-05-10 00:00:00.000","SF2045",4.76,202.04,961.54,"401k","401k Contribution"
41562,"2024-05-10 00:00:00.000","SF2050",4.61,208.77,961.54,"401k","401k Contribution"
41564,"2024-05-10 00:00:00.000","SF2050",4.61,208.77,961.54,"401k","401k Contribution"
41567,"2024-05-10 00:00:00.000","SF2065",0.35,223.24,77.18,"401k","401k Contribution"
41568,"2024-05-10 00:00:00.000","SF2045",2.05,202.04,414.14,"401k","401k Contribution"
41569,"2024-05-10 00:00:00.000","SF2035",5.59,172.16,961.54,"401k","401k Contribution"
41571,"2024-05-10 00:00:00.000","SF2030",6.27,153.30,961.54,"401k","401k Contribution"
41572,"2024-05-10 00:00:00.000","SF2055",1.64,216.58,355.87,"401k","401k Contribution"
41573,"2024-05-10 00:00:00.000","SF2040",5.13,187.50,961.54,"401k","401k Contribution"
41574,"2024-05-10 00:00:00.000","SF2030",6.27,153.30,961.54,"401k","401k Contribution"
41576,"2024-05-10 00:00:00.000","SF2045",2.75,202.04,556.35,"401k","401k Contribution"
41577,"2024-05-10 00:00:00.000","SF2045",4.17,202.04,842.64,"401k","401k Contribution"
41579,"2024-05-10 00:00:00.000","SF2035",3.42,172.16,588.43,"401k","401k Contribution"
41581,"2024-05-10 00:00:00.000","SF2045",4.76,202.04,961.54,"401k","401k Contribution"
41582,"2024-05-10 00:00:00.000","SF2045",4.76,202.04,961.54,"401k","401k Contribution"
41583,"2024-05-10 00:00:00.000","SF2035",5.59,172.16,961.54,"401k","401k Contribution"
41584,"2024-05-10 00:00:00.000","SF2060",0.85,223.24,189.19,"401k","401k Contribution"
41585,"2024-05-10 00:00:00.000","SF2050",4.61,208.77,961.54,"401k","401k Contribution"
41587,"2024-05-10 00:00:00.000","SF2035",5.59,172.16,961.54,"401k","401k Contribution"
41588,"2024-05-10 00:00:00.000","SF2030",6.27,153.30,961.54,"401k","401k Contribution"
41589,"2024-05-10 00:00:00.000","SF2055",1.83,216.58,396.61,"401k","401k Contribution"
41590,"2024-05-10 00:00:00.000","SF2055",4.44,216.58,961.54,"401k","401k Contribution"
41592,"2024-05-10 00:00:00.000","SF2040",1.89,187.50,354.11,"401k","401k Contribution"
41593,"2024-05-10 00:00:00.000","SF2050",1.16,208.77,241.50,"401k","401k Contribution"
41595,"2024-05-10 00:00:00.000","SF2035",5.59,172.16,961.54,"401k","401k Contribution"
41596,"2024-05-10 00:00:00.000","SF2055",3.19,216.58,690.25,"401k","401k Contribution"
41599,"2024-05-10 00:00:00.000","SF2040",4.42,187.50,828.64,"401k","401k Contribution"
41600,"2024-05-10 00:00:00.000","SF2050",3.27,208.77,682.12,"401k","401k Contribution"
41601,"2024-05-10 00:00:00.000","SF2055",1.13,216.58,244.97,"401k","401k Contribution"
41602,"2024-05-10 00:00:00.000","SF2055",0.46,216.58,99.76,"401k","401k Contribution"
41603,"2024-05-10 00:00:00.000","SF2055",1.25,216.58,270.94,"401k","401k Contribution"
41606,"2024-05-10 00:00:00.000","SF2050",1.26,208.77,263.01,"401k","401k Contribution"
41607,"2024-05-10 00:00:00.000","SF2060",0.65,223.24,145.36,"401k","401k Contribution"
41610,"2024-05-10 00:00:00.000","SF2045",4.70,202.04,949.38,"401k","401k Contribution"
41611,"2024-05-10 00:00:00.000","SF2030",6.27,153.30,961.54,"401k","401k Contribution"
41614,"2024-05-10 00:00:00.000","SF2045",2.22,202.04,448.74,"401k","401k Contribution"
41616,"2024-05-10 00:00:00.000","SF2050",3.54,208.77,739.40,"401k","401k Contribution"
41617,"2024-05-10 00:00:00.000","SF2050",4.58,208.77,955.96,"401k","401k Contribution"
41619,"2024-05-10 00:00:00.000","SF2040",5.13,187.50,961.54,"401k","401k Contribution"
41620,"2024-05-10 00:00:00.000","SF2045",4.76,202.04,961.54,"401k","401k Contribution"
41622,"2024-05-10 00:00:00.000","SF2050",4.61,208.77,961.54,"401k","401k Contribution"
41623,"2024-05-10 00:00:00.000","SF2035",5.59,172.16,961.54,"401k","401k Contribution"
41624,"2024-05-10 00:00:00.000","SF2045",4.76,202.04,961.54,"401k","401k Contribution"
41625,"2024-05-10 00:00:00.000","SF2040",5.13,187.50,961.54,"401k","401k Contribution"
41627,"2024-05-10 00:00:00.000","SF2040",5.13,187.50,961.54,"401k","401k Contribution"
41628,"2024-05-10 00:00:00.000","SF2040",5.13,187.50,961.54,"401k","401k Contribution"
41629,"2024-05-10 00:00:00.000","SF2045",2.71,202.04,547.61,"401k","401k Contribution"
41630,"2024-05-10 00:00:00.000","SF2035",5.59,172.16,961.54,"401k","401k Contribution"
41631,"2024-05-10 00:00:00.000","SF2065",0.49,223.24,108.38,"401k","401k Contribution"
41632,"2024-05-10 00:00:00.000","SF2035",5.59,172.16,961.54,"401k","401k Contribution"
41636,"2024-05-10 00:00:00.000","SF2045",4.12,202.04,831.83,"401k","401k Contribution"
41637,"2024-05-10 00:00:00.000","SF2060",1.19,223.24,265.82,"401k","401k Contribution"
41639,"2024-05-10 00:00:00.000","SF2060",0.85,223.24,188.91,"401k","401k Contribution"
41640,"2024-05-10 00:00:00.000","SF2050",2.90,208.77,605.78,"401k","401k Contribution"
41641,"2024-05-10 00:00:00.000","SF2040",4.82,187.50,902.97,"401k","401k Contribution"
41642,"2024-05-10 00:00:00.000","SF2035",4.58,172.16,789.24,"401k","401k Contribution"
41643,"2024-05-10 00:00:00.000","SF2045",2.63,202.04,530.70,"401k","401k Contribution"
41644,"2024-05-10 00:00:00.000","SF2045",4.76,202.04,961.54,"401k","401k Contribution"
41645,"2024-05-10 00:00:00.000","SF2045",4.29,202.04,866.49,"401k","401k Contribution"
41646,"2024-05-10 00:00:00.000","SF2060",0.65,223.24,145.06,"401k","401k Contribution"
41647,"2024-05-10 00:00:00.000","SF2050",1.25,208.77,261.47,"401k","401k Contribution"
41648,"2024-05-10 00:00:00.000","SF2035",5.59,172.16,961.54,"401k","401k Contribution"
41650,"2024-05-10 00:00:00.000","SF2035",5.59,172.16,961.54,"401k","401k Contribution"
41651,"2024-05-10 00:00:00.000","SF2055",1.39,216.58,301.95,"401k","401k Contribution"
41652,"2024-05-10 00:00:00.000","SF2055",0.75,216.58,163.50,"401k","401k Contribution"
41653,"2024-05-10 00:00:00.000","SF2040",5.13,187.50,961.54,"401k","401k Contribution"
41654,"2024-05-10 00:00:00.000","SF2050",1.81,208.77,378.90,"401k","401k Contribution"
41656,"2024-05-10 00:00:00.000","SF2025",7.11,135.31,961.54,"401k","401k Contribution"
41657,"2024-05-10 00:00:00.000","SF2045",2.34,202.04,473.53,"401k","401k Contribution"
41660,"2024-05-10 00:00:00.000","SF2050",1.91,208.77,398.89,"401k","401k Contribution"
41661,"2024-05-10 00:00:00.000","SF2060",0.83,223.24,185.16,"401k","401k Contribution"
41664,"2024-05-10 00:00:00.000","SF2045",4.31,202.04,870.39,"401k","401k Contribution"
41665,"2024-05-10 00:00:00.000","SF2065",0.71,223.24,158.94,"401k","401k Contribution"
41668,"2024-05-10 00:00:00.000","SF2060",0.67,223.24,148.75,"401k","401k Contribution"
41669,"2024-05-10 00:00:00.000","SF2045",4.76,202.04,961.54,"401k","401k Contribution"
41670,"2024-05-10 00:00:00.000","SF2045",4.26,202.04,860.80,"401k","401k Contribution"
41671,"2024-05-10 00:00:00.000","SF2040",5.13,187.50,961.54,"401k","401k Contribution"
41672,"2024-05-10 00:00:00.000","SF2035",5.59,172.16,961.54,"401k","401k Contribution"
41674,"2024-05-10 00:00:00.000","SF2050",4.61,208.77,961.54,"401k","401k Contribution"
41677,"2024-05-10 00:00:00.000","SF2055",2.82,216.58,610.86,"401k","401k Contribution"
41678,"2024-05-10 00:00:00.000","SF2050",1.74,208.77,364.30,"401k","401k Contribution"
41679,"2024-05-10 00:00:00.000","SF2040",5.13,187.50,961.54,"401k","401k Contribution"
41680,"2024-05-10 00:00:00.000","SF2060",1.10,223.24,246.47,"401k","401k Contribution"
41681,"2024-05-10 00:00:00.000","SF2045",2.90,202.04,586.38,"401k","401k Contribution"
41682,"2024-05-10 00:00:00.000","SF2055",1.18,216.58,254.54,"401k","401k Contribution"
41683,"2024-05-10 00:00:00.000","SF2050",4.61,208.77,961.54,"401k","401k Contribution"
41684,"2024-05-10 00:00:00.000","SF2045",4.76,202.04,961.54,"401k","401k Contribution"
41686,"2024-05-10 00:00:00.000","SF2045",2.78,202.04,560.94,"401k","401k Contribution"
41687,"2024-05-10 00:00:00.000","SF2045",1.52,202.04,307.03,"401k","401k Contribution"
41688,"2024-05-10 00:00:00.000","SF2040",5.13,187.50,961.54,"401k","401k Contribution"
41690,"2024-05-10 00:00:00.000","SF2035",5.59,172.16,961.54,"401k","401k Contribution"
41692,"2024-05-10 00:00:00.000","SF2065",0.61,223.24,136.20,"401k","401k Contribution"
41693,"2024-05-10 00:00:00.000","SF2040",5.13,187.50,961.54,"401k","401k Contribution"
41694,"2024-05-10 00:00:00.000","SF2055",0.95,216.58,206.23,"401k","401k Contribution"
41695,"2024-05-10 00:00:00.000","SF2035",5.59,172.16,961.54,"401k","401k Contribution"
41696,"2024-05-10 00:00:00.000","SF2050",2.49,208.77,520.86,"401k","401k Contribution"
41697,"2024-05-10 00:00:00.000","SF2060",1.28,223.24,286.62,"401k","401k Contribution"
41698,"2024-05-10 00:00:00.000","SF2055",1.05,216.58,226.91,"401k","401k Contribution"
41699,"2024-05-10 00:00:00.000","SF2060",1.48,223.24,330.15,"401k","401k Contribution"
41702,"2024-05-10 00:00:00.000","SF2055",4.44,216.58,961.54,"401k","401k Contribution"
41703,"2024-05-10 00:00:00.000","SF2050",4.14,208.77,864.54,"401k","401k Contribution"
41704,"2024-05-10 00:00:00.000","SF2040",5.13,187.50,961.54,"401k","401k Contribution"
41705,"2024-05-10 00:00:00.000","SF2040",5.13,187.50,961.54,"401k","401k Contribution"
41706,"2024-05-10 00:00:00.000","SF2065",0.60,223.24,133.11,"401k","401k Contribution"
41707,"2024-05-10 00:00:00.000","SF2055",1.42,216.58,306.94,"401k","401k Contribution"
41709,"2024-05-10 00:00:00.000","SF2065",0.53,223.24,117.82,"401k","401k Contribution"
41710,"2024-05-10 00:00:00.000","SF2040",5.13,187.50,961.54,"401k","401k Contribution"
41711,"2024-05-10 00:00:00.000","SF2050",1.76,208.77,368.26,"401k","401k Contribution"
41712,"2024-05-10 00:00:00.000","SF2045",2.31,202.04,467.03,"401k","401k Contribution"
41713,"2024-05-10 00:00:00.000","SF2035",5.37,172.16,924.26,"401k","401k Contribution"
41714,"2024-05-10 00:00:00.000","SF2030",6.27,153.30,961.54,"401k","401k Contribution"
41715,"2024-05-10 00:00:00.000","SF2055",0.95,216.58,205.32,"401k","401k Contribution"
41716,"2024-05-10 00:00:00.000","SF2045",2.35,202.04,475.09,"401k","401k Contribution"
41717,"2024-05-10 00:00:00.000","SF2045",1.55,202.04,312.62,"401k","401k Contribution"
41720,"2024-05-10 00:00:00.000","SF2045",2.14,202.04,431.59,"401k","401k Contribution"
41721,"2024-05-10 00:00:00.000","SF2050",3.42,208.77,715.00,"401k","401k Contribution"
41722,"2024-05-10 00:00:00.000","SF2050",1.81,208.77,378.61,"401k","401k Contribution"
41723,"2024-05-10 00:00:00.000","SF2035",5.59,172.16,961.54,"401k","401k Contribution"
41726,"2024-05-10 00:00:00.000","SF2060",0.83,223.24,184.51,"401k","401k Contribution"
41727,"2024-05-10 00:00:00.000","SF2040",5.13,187.50,961.54,"401k","401k Contribution"
41729,"2024-05-10 00:00:00.000","SF2040",5.13,187.50,961.54,"401k","401k Contribution"
41730,"2024-05-10 00:00:00.000","SF2055",0.73,216.58,158.09,"401k","401k Contribution"
41731,"2024-05-10 00:00:00.000","SF2050",2.20,208.77,458.65,"401k","401k Contribution"
41732,"2024-05-10 00:00:00.000","SF2050",2.23,208.77,464.81,"401k","401k Contribution"
41733,"2024-05-10 00:00:00.000","SF2045",2.01,202.04,406.04,"401k","401k Contribution"
41734,"2024-05-10 00:00:00.000","SF2040",5.13,187.50,961.54,"401k","401k Contribution"
41735,"2024-05-10 00:00:00.000","SF2060",1.22,223.24,271.46,"401k","401k Contribution"
41736,"2024-05-10 00:00:00.000","SF2035",5.59,172.16,961.54,"401k","401k Contribution"
41737,"2024-05-10 00:00:00.000","SF2065",0.50,223.24,112.66,"401k","401k Contribution"
41738,"2024-05-10 00:00:00.000","SF2030",6.27,153.30,961.54,"401k","401k Contribution"
41739,"2024-05-10 00:00:00.000","SF2035",5.59,172.16,961.54,"401k","401k Contribution"
41740,"2024-05-10 00:00:00.000","SF2040",5.13,187.50,961.54,"401k","401k Contribution"
41741,"2024-05-10 00:00:00.000","SF2060",0.70,223.24,157.04,"401k","401k Contribution"
41742,"2024-05-10 00:00:00.000","SF2050",1.99,208.77,414.70,"401k","401k Contribution"
41745,"2024-05-10 00:00:00.000","SF2050",3.65,208.77,761.61,"401k","401k Contribution"
41746,"2024-05-10 00:00:00.000","SF2050",4.61,208.77,961.54,"401k","401k Contribution"
41747,"2024-05-10 00:00:00.000","SF2035",5.59,172.16,961.54,"401k","401k Contribution"
41748,"2024-05-10 00:00:00.000","SF2030",6.27,153.30,961.54,"401k","401k Contribution"
41749,"2024-05-10 00:00:00.000","SF2045",4.76,202.04,961.54,"401k","401k Contribution"
41750,"2024-05-10 00:00:00.000","SF2050",2.05,208.77,427.10,"401k","401k Contribution"
41751,"2024-05-10 00:00:00.000","SF2060",0.34,223.24,76.47,"401k","401k Contribution"
41753,"2024-05-10 00:00:00.000","SF2035",5.59,172.16,961.54,"401k","401k Contribution"
41754,"2024-05-10 00:00:00.000","SF2055",1.01,216.58,219.55,"401k","401k Contribution"
41755,"2024-05-10 00:00:00.000","SF2055",0.85,216.58,184.54,"401k","401k Contribution"
41756,"2024-05-10 00:00:00.000","SF2050",1.63,208.77,340.40,"401k","401k Contribution"
41757,"2024-05-10 00:00:00.000","SF2045",4.71,202.04,952.32,"401k","401k Contribution"
41759,"2024-05-10 00:00:00.000","SF2040",2.02,187.50,378.88,"401k","401k Contribution"
41760,"2024-05-10 00:00:00.000","SF2045",3.75,202.04,756.83,"401k","401k Contribution"
41762,"2024-05-10 00:00:00.000","SF2065",0.90,223.24,200.06,"401k","401k Contribution"
